SampleID,adiv_observed_otus,temperature_deg_c,ph,salinity_psu,oxygen_mg_per_l,phosphate_umol_per_l,ammonium_umol_per_l,nitrate_umol_per_l,sulfate_umol_per_l
X1883.2011.263.Crump.Artic.LTREB.main.lane4.NoIndex,1502,13.8,6.6,,,,,0.26,
X1883.2011.249.Crump.Artic.LTREB.main.lane4.NoIndex,403,15.4,7.3,,,,,0.15,
X1883.2011.225.Crump.Artic.LTREB.main.lane4.NoIndex,,16.3,7.5,,,,,0.04,
X1883.2011.223.Crump.Artic.LTREB.main.lane4.NoIndex,434,16.9,8.2,,,,,0.01,
X1883.2010.212.Crump.Artic.LTREB.main.lane3.NoIndex,281,,,,,,,,
X1883.2010.208.Crump.Artic.LTREB.main.lane3.NoIndex,,,,,,,,,
X1883.2010.196.Crump.Artic.LTREB.main.lane3.NoIndex,,,,,,,,,
X1883.2010.191.Crump.Artic.LTREB.main.lane3.NoIndex,,13,7.8,,9.71,,,,
X1883.2010.172.Crump.Artic.LTREB.main.lane3.NoIndex,,15.7,8.3,,,,,0.04,
X1883.2010.171.Crump.Artic.LTREB.main.lane3.NoIndex,263,17.4,8.4,,,,,2.93,
X1883.2010.168.Crump.Artic.LTREB.main.lane3.NoIndex,277,17.6,8.1,,,,,0.02,
X1883.2010.167.Crump.Artic.LTREB.main.lane3.NoIndex,,16.6,8.2,,,,,0.07,
X1883.2010.162.Crump.Artic.LTREB.main.lane3.NoIndex,48,,,,,,,,
X1883.2010.161.Crump.Artic.LTREB.main.lane3.NoIndex,58,,,,,,,,
X1883.2010.158.Crump.Artic.LTREB.main.lane3.NoIndex,71,,,,,,,,
X1883.2010.154.Crump.Artic.LTREB.main.lane3.NoIndex,139,,,,,,,,
X1883.2010.146.Crump.Artic.LTREB.main.lane3.NoIndex,,15.2,7.3,,,,,,
X1883.2010.139.Crump.Artic.LTREB.main.lane3.NoIndex,,18.2,6.6,,,,,,
X1883.2010.069.Crump.Artic.LTREB.main.lane3.NoIndex,,,,,,,,,
X1883.2010.066.Crump.Artic.LTREB.main.lane3.NoIndex,,,,,,,,,
X1883.2010.052.Crump.Artic.LTREB.main.lane3.NoIndex,,2,4.4,,,,,,
X1883.2010.05.Crump.Artic.LTREB.main.lane3.NoIndex,,5.4,5.7,,,,,,
X1883.2010.046.Crump.Artic.LTREB.main.lane3.NoIndex,,,,,,,,,
X1883.2010.045.Crump.Artic.LTREB.main.lane3.NoIndex,,,,,,,,,
X1883.2010.036.Crump.Artic.LTREB.main.lane3.NoIndex,,3.98,6.9,,9.21,,,,
X1883.2010.027.Crump.Artic.LTREB.main.lane3.NoIndex,,7.1,7.2,,,,,,
X1883.2010.022.Crump.Artic.LTREB.main.lane3.NoIndex,,9.3,7.2,,,,,,
X1883.2010.014.Crump.Artic.LTREB.main.lane3.NoIndex,,,,,,,,,
X1883.2010.009.Crump.Artic.LTREB.main.lane3.NoIndex,,13.2,6.7,,,0.3,,0.11,
X1883.2010.008.Crump.Artic.LTREB.main.lane3.NoIndex,,11.5,7.1,,,0.4,,0.78,
X1883.2009.391.Crump.Artic.LTREB.main.lane4.NoIndex,1042,6.16,7,,,,,,
X1883.2009.384.Crump.Artic.LTREB.main.lane3.NoIndex,538,14.1,7.5,,,,,0.3,
X1883.2010.347.Crump.Artic.LTREB.main.lane3.NoIndex,358,,,,,,,,
X1883.2010.341.Crump.Artic.LTREB.main.lane3.NoIndex,334,14.26,7.8,,9.58,,,,
X1883.2010.331B.Crump.Artic.LTREB.main.lane3.NoIndex,503,,,,,,,,
X1883.2010.315B.Crump.Artic.LTREB.main.lane3.NoIndex,412,,,,,,,,
X1883.2010.313B.Crump.Artic.LTREB.main.lane3.NoIndex,1164,,,,,,,,
X1883.2010.308A.Crump.Artic.LTREB.main.lane3.NoIndex,1327,,,,,,,,
X1883.2010.307B.Crump.Artic.LTREB.main.lane3.NoIndex,1538,,,,,,,,
X1883.2009.361.Crump.Artic.LTREB.main.lane3.NoIndex,93,,,,,,,,
X1883.2009.34.Crump.Artic.LTREB.main.lane3.NoIndex,337,15.9,,,,0.1,,0.03,
X1883.2009.338.Crump.Artic.LTREB.main.lane3.NoIndex,141,6.14,6.8,,,,,,
X1883.2009.331.Crump.Artic.LTREB.main.lane3.NoIndex,452,16.3,7.8,,,0.1,,2.19,
X1883.2009.327.Crump.Artic.LTREB.main.lane3.NoIndex,479,,,,,,,,
X1883.2009.326.Crump.Artic.LTREB.main.lane3.NoIndex,522,,,,,,,,
X1883.2009.323.Crump.Artic.LTREB.main.lane3.NoIndex,1095,,,,,,,,
X1883.2009.314.Crump.Artic.LTREB.main.lane3.NoIndex,1181,,,,,,,,
X1883.2009.312.Crump.Artic.LTREB.main.lane3.NoIndex,636,,,,,,,,
X1883.2009.309.Crump.Artic.LTREB.main.lane3.NoIndex,200,,,,,,,,
X1883.2009.307.Crump.Artic.LTREB.main.lane3.NoIndex,1148,,,,,,,,
X1883.2009.298.Crump.Artic.LTREB.main.lane3.NoIndex,,13.5,7.5,,,,,2.13,
X1883.2009.295.Crump.Artic.LTREB.main.lane3.NoIndex,191,11.7,7.5,,,,,3.5,
X1883.2009.288.Crump.Artic.LTREB.main.lane2.NoIndex,,11,7.3,,,,,0.09,
X1883.2009.263.Crump.Artic.LTREB.main.lane2.NoIndex,998,,,,,,,,
X1883.2009.176.Crump.Artic.LTREB.main.lane3.NoIndex,,15.5,7,,,,,0.06,
X1883.2009.169.Crump.Artic.LTREB.main.lane3.NoIndex,736,11,7.3,,,0.1,,0.3,
X1883.2009.154.Crump.Artic.LTREB.main.lane3.NoIndex,1000,,,,,,,,
X1883.2009.15.Crump.Artic.LTREB.main.lane3.NoIndex,1154,,,,,,,,
X1883.2009.148.Crump.Artic.LTREB.main.lane3.NoIndex,388,,,,,,,,
X1883.2009.147.Crump.Artic.LTREB.main.lane3.NoIndex,700,,,,,,,,
X1883.2009.132.Crump.Artic.LTREB.main.lane3.NoIndex,,10.4,7.4,,,0.3,,2.27,
X1883.2009.13.Crump.Artic.LTREB.main.lane3.NoIndex,603,,,,,,,,
X1883.2009.128.Crump.Artic.LTREB.main.lane3.NoIndex,,,,,,,,,
X1883.2009.113.Crump.Artic.LTREB.main.lane3.NoIndex,958,,,,,,,,
X1883.2009.109.Crump.Artic.LTREB.main.lane3.NoIndex,,10.5,5.7,,,0.1,,0.95,
X1883.2009.106.Crump.Artic.LTREB.main.lane3.NoIndex,,,,,,,,,
X1883.2010.094.Crump.Artic.LTREB.main.lane3.NoIndex,,15.9,7.3,,,0.1,,4.03,
X1883.2010.092.Crump.Artic.LTREB.main.lane3.NoIndex,,13.1,8.2,,,0.1,,0.03,
X1883.2010.085.Crump.Artic.LTREB.main.lane3.NoIndex,,14.4,7.9,,,,,0,
X1883.2009.084.Crump.Artic.LTREB.main.lane3.NoIndex,,16.9,6.4,,,,,,
X1883.2009.081.Crump.Artic.LTREB.main.lane3.NoIndex,301,16.1,7.4,,,,,,
X1883.2009.073.Crump.Artic.LTREB.main.lane3.NoIndex,271,14.2,8.8,,,,,,
X1883.2009.071.Crump.Artic.LTREB.main.lane3.NoIndex,346,14.2,7.6,,,,,,
X1883.2009.069.Crump.Artic.LTREB.main.lane3.NoIndex,,15,7.1,,,,,,
X1883.2009.064.Crump.Artic.LTREB.main.lane3.NoIndex,367,14.8,8.2,,,,,,
X1883.2009.048.Crump.Artic.LTREB.main.lane3.NoIndex,281,7.86,7.2,,10.62,,,,
X1883.2009.032.Crump.Artic.LTREB.main.lane3.NoIndex,345,,,,,,,,
X1883.2009.021.Crump.Artic.LTREB.main.lane3.NoIndex,361,,,,,,,,
X1883.2009.011.Crump.Artic.LTREB.main.lane3.NoIndex,1536,9,7.4,,,0.1,,0.07,
X1883.2009.009.Crump.Artic.LTREB.main.lane3.NoIndex,398,3.25,6.8,,9.19,,,,
X1883.2008.574.Crump.Artic.LTREB.main.lane4.NoIndex,1481,,,,,,,,
X1883.2008.572.Crump.Artic.LTREB.main.lane4.NoIndex,,,,,,,,,
X1883.2008.569.Crump.Artic.LTREB.main.lane4.NoIndex,1259,,,,,,,,
X1883.2008.556.Crump.Artic.LTREB.main.lane3.NoIndex,256,11.01,8,,,,,0.05,
X1883.2008.338.Crump.Artic.LTREB.main.lane2.NoIndex,1038,,,,,,,,
X1883.2008.337.Crump.Artic.LTREB.main.lane2.NoIndex,1070,,,,,,,,
X1883.2008.332.Crump.Artic.LTREB.main.lane2.NoIndex,1163,,,,,,,,
X1883.2008.323.Crump.Artic.LTREB.main.lane2.NoIndex,1868,11.6,7.4,,,,,,
X1883.2008.308.Crump.Artic.LTREB.main.lane2.NoIndex,364,,,,,,,,
X1883.2008.304.Crump.Artic.LTREB.main.lane2.NoIndex,927,,,,,,,,
X1883.2008.3.Crump.Artic.LTREB.main.lane2.NoIndex,572,,,,,,,,
X1883.2008.292.Crump.Artic.LTREB.main.lane2.NoIndex,185,,,,,,,,
X1883.2008.281.Crump.Artic.LTREB.main.lane2.NoIndex,798,,,,,,,,
X1883.2008.267.Crump.Artic.LTREB.main.lane2.NoIndex,916,9.8,7.4,,,,,0.53,
X1883.2008.259.Crump.Artic.LTREB.main.lane2.NoIndex,,14.5,7.6,,,,,,
X1883.2008.243.Crump.Artic.LTREB.main.lane2.NoIndex,,14.5,6.5,,,,,,
X1883.2009.251.Crump.Artic.LTREB.main.lane2.NoIndex,,16,7.5,,,0.6,,3.21,
X1883.2009.244.Crump.Artic.LTREB.main.lane2.NoIndex,191,17.5,7.1,,,,,,
X1883.2009.241.Crump.Artic.LTREB.main.lane2.NoIndex,,16.9,8,,,,,,
X1883.2009.234.Crump.Artic.LTREB.main.lane2.NoIndex,,18.4,7,,,,,,
X1883.2009.23.Crump.Artic.LTREB.main.lane2.NoIndex,437,17.6,7.7,,,,,,
X1883.2009.227.Crump.Artic.LTREB.main.lane2.NoIndex,,19.7,7.2,,,,,,
X1883.2009.21.Crump.Artic.LTREB.main.lane2.NoIndex,37,14.43,7.4,,,,,,
X1883.2008.231.Crump.Artic.LTREB.main.lane2.NoIndex,,12.7,8.3,,,,,,
X1883.2008.229.Crump.Artic.LTREB.main.lane2.NoIndex,,12,8,,,,,,
X1883.2008.221.Crump.Artic.LTREB.main.lane2.NoIndex,,14,7.4,,,0.1,,0.39,
X1883.2008.219.Crump.Artic.LTREB.main.lane2.NoIndex,774,13.3,7.2,,,,,0.4,
X1883.2008.218.Crump.Artic.LTREB.main.lane2.NoIndex,,10.4,7.4,,,0.1,,0.62,
X1883.2008.212.Crump.Artic.LTREB.main.lane2.NoIndex,2258,9.67,6.8,,,,,,
X1883.2008.211.Crump.Artic.LTREB.main.lane2.NoIndex,242,12.93,7.3,,,,,,
X1883.2008.209.Crump.Artic.LTREB.main.lane2.NoIndex,275,5.95,6.5,,,,,,
X1883.2008.202.Crump.Artic.LTREB.main.lane2.NoIndex,232,15.74,7,,,,,,
X1883.2008.158.Crump.Artic.LTREB.main.lane2.NoIndex,268,,,,,,,,
X1883.2008.155.Crump.Artic.LTREB.main.lane2.NoIndex,664,,,,,,,,
X1883.2008.15.Crump.Artic.LTREB.main.lane2.NoIndex,263,,,,,,,,
X1883.2008.147.Crump.Artic.LTREB.main.lane2.NoIndex,1257,,,,,,,,
X1883.2008.139.Crump.Artic.LTREB.main.lane2.NoIndex,,,,,,,,,
X1883.2008.128.Crump.Artic.LTREB.main.lane2.NoIndex,969,,,,,,,,
X1883.2008.112.Crump.Artic.LTREB.main.lane2.NoIndex,1008,,,,,,,,
X1883.2008.083.Crump.Artic.LTREB.main.lane2.NoIndex,536,13.6,7.5,,,,,0.23,
X1883.2008.066.Crump.Artic.LTREB.main.lane2.NoIndex,153,16.4,7.6,,,,,,
X1883.2008.031.Crump.Artic.LTREB.main.lane2.NoIndex,1849,9.9,7.6,,,0.1,,0.72,
X1883.2008.022.Crump.Artic.LTREB.main.lane2.NoIndex,266,5.65,6.6,,,,,,
X1883.2008.012.Crump.Artic.LTREB.main.lane2.NoIndex,226,12.28,7.2,,,,,,
X1883.2008.007.Crump.Artic.LTREB.main.lane2.NoIndex,212,6.32,6.4,,,,,,
X1883.2008.005.Crump.Artic.LTREB.main.lane2.NoIndex,325,3.99,6.3,,,,,,
X1883.2007.565.Crump.Artic.LTREB.main.lane2.NoIndex,231,,,,,,,,
X1883.2007.556.Crump.Artic.LTREB.main.lane4.NoIndex,337,,,,,,,,
X1883.2007.555.Crump.Artic.LTREB.main.lane4.NoIndex,2202,,,,,,,,
X1883.2008.517.Crump.Artic.LTREB.main.lane3.NoIndex,,10.7,7.8,,,,,0,
X1883.2008.516.Crump.Artic.LTREB.main.lane3.NoIndex,,7.79,7.8,,,,,0.01,
X1883.2008.504.Crump.Artic.LTREB.main.lane3.NoIndex,1114,3.5,7.1,,,0.1,,0.94,
X1883.2008.501.Crump.Artic.LTREB.main.lane3.NoIndex,320,3.3,6.6,,,,,2.16,
X1883.2008.5.Crump.Artic.LTREB.main.lane3.NoIndex,,,,,,,,,
X1883.2008.497.Crump.Artic.LTREB.main.lane3.NoIndex,962,1.6,7.9,,,0.1,,1.96,
X1883.2008.491.Crump.Artic.LTREB.main.lane3.NoIndex,,,,,,,,,
X1883.2008.471.Crump.Artic.LTREB.main.lane3.NoIndex,,12,8.1,,,,,,
X1883.2008.47.Crump.Artic.LTREB.main.lane3.NoIndex,,11.7,7.7,,,,,,
X1883.2008.45.Crump.Artic.LTREB.main.lane2.NoIndex,,9.3,8.5,,,,,,
X1883.2008.44.Crump.Artic.LTREB.main.lane2.NoIndex,941,,,,,,,,
X1883.2008.439.Crump.Artic.LTREB.main.lane2.NoIndex,947,,,,,,,,
X1883.2008.43.Crump.Artic.LTREB.main.lane2.NoIndex,827,,,,,,,,
X1883.2008.426.Crump.Artic.LTREB.main.lane2.NoIndex,1343,,,,,,,,
X1883.2008.422.Crump.Artic.LTREB.main.lane2.NoIndex,,,,,,,,,
X1883.2008.401.Crump.Artic.LTREB.main.lane2.NoIndex,307,5.47,6.9,,8.85,,,,
X1883.2008.4.Crump.Artic.LTREB.main.lane2.NoIndex,313,9.38,7.7,,10.21,,,,
X1883.2008.395.Crump.Artic.LTREB.main.lane2.NoIndex,513,7.96,7.1,,,,,,
X1883.2008.389.Crump.Artic.LTREB.main.lane2.NoIndex,381,8.43,7.2,,,,,,
X1883.2008.376.Crump.Artic.LTREB.main.lane2.NoIndex,373,9.01,7,,,,,,
X1883.2008.375.Crump.Artic.LTREB.main.lane2.NoIndex,365,8.62,7,,,,,,
X1883.2008.374.Crump.Artic.LTREB.main.lane2.NoIndex,288,9.74,7.2,,,,,,
X1883.2008.359.Crump.Artic.LTREB.main.lane2.NoIndex,1256,7.3,6.1,,,,,0.19,
X1883.2007.555.Crump.Artic.LTREB.main.lane2.NoIndex,243,,,,,,,,
X1883.2007.532.Crump.Artic.LTREB.main.lane2.NoIndex,200,18.4,7.3,,,,,,
X1883.2007.522.Crump.Artic.LTREB.main.lane2.NoIndex,239,17.52,7.7,,8.74,,,0,
X1883.2007.511.Crump.Artic.LTREB.main.lane2.NoIndex,1218,17.6,7.7,,,0.1,,14.2,
X1883.2007.505.Crump.Artic.LTREB.main.lane2.NoIndex,259,16.3,7.5,,,,,,
X1883.2007.498.Crump.Artic.LTREB.main.lane2.NoIndex,162,14.8,6.9,,,,,,
X1883.2007.48.Crump.Artic.LTREB.main.lane2.NoIndex,165,,,,,,,,
X1883.2007.468.Crump.Artic.LTREB.main.lane2.NoIndex,104,,,,,,,,
X1883.2007.464.Crump.Artic.LTREB.main.lane2.NoIndex,43,,,,,,,,
X1883.2007.461.Crump.Artic.LTREB.main.lane2.NoIndex,114,,,,,,,,
X1883.2007.449.Crump.Artic.LTREB.main.lane2.NoIndex,186,,,,,,,,
X1883.2007.446.Crump.Artic.LTREB.main.lane2.NoIndex,256,,,,,,,,
X1883.2007.443.Crump.Artic.LTREB.main.lane2.NoIndex,209,,,,,,,,
X1883.2007.393.Crump.Artic.LTREB.main.lane2.NoIndex,505,14.2,7.5,,,0.1,,2.55,
X1883.2007.391.Crump.Artic.LTREB.main.lane2.NoIndex,1415,14.8,8,,,,,12.54,
X1883.2007.385.Crump.Artic.LTREB.main.lane2.NoIndex,748,,,,,,,,
X1883.2007.384.Crump.Artic.LTREB.main.lane2.NoIndex,700,,,,,,,,
X1883.2007.037.Crump.Artic.LTREB.main.lane1.NoIndex,227,13.8,7.8,,,,,0.03,
X1883.2007.015.Crump.Artic.LTREB.main.lane1.NoIndex,260,10.2,7.2,,,0.1,,6.28,
X1883.2007.009.Crump.Artic.LTREB.main.lane1.NoIndex,286,15.44,7.2,,,,,,
X1883.2007.005.Crump.Artic.LTREB.main.lane1.NoIndex,37,,,,,,,,
X1883.2006.357.Crump.Artic.LTREB.main.lane2.NoIndex,128,,,,,,,,
X1883.2006.352.Crump.Artic.LTREB.main.lane2.NoIndex,,,,,,,,,
X1883.2006.35.Crump.Artic.LTREB.main.lane2.NoIndex,,,,,,,,,
X1883.2006.348.Crump.Artic.LTREB.main.lane2.NoIndex,,,,,,,,,
X1883.2006.343.Crump.Artic.LTREB.main.lane1.NoIndex,,,,,,,,,
X1883.2006.326.Crump.Artic.LTREB.main.lane1.NoIndex,314,12.39,7,,,,,,
X1883.2006.317.Crump.Artic.LTREB.main.lane1.NoIndex,91,11.85,6.9,,,,,,
X1883.2008.55.Crump.Artic.LTREB.main.lane3.NoIndex,247,10.85,8,,,0.1,,0.1,
X1883.2008.545.Crump.Artic.LTREB.main.lane3.NoIndex,278,10.88,7.9,,,,,0.01,
X1883.2008.102.Crump.Artic.LTREB.main.lane2.NoIndex,1308,,,,,,,,
X1883.2008.087.Crump.Artic.LTREB.main.lane2.NoIndex,1216,,,,,,,,
X1883.2006.305.Crump.Artic.LTREB.main.lane1.NoIndex,180,13.2,7.1,,,,,0.05,
X1883.2006.303.Crump.Artic.LTREB.main.lane1.NoIndex,294,5.3,6.9,,8.49,,,,
X1883.2006.169.Crump.Artic.LTREB.main.lane1.NoIndex,,,,,,,,,
X1883.2006.152.Crump.Artic.LTREB.main.lane1.NoIndex,300,11.44,7.7,,10.04,,,,
X1883.2006.076.Crump.Artic.LTREB.main.lane1.NoIndex,,13,6.6,,,,,,
X1883.2005.039.Crump.Artic.LTREB.main.lane1.NoIndex,305,17.6,8,,,,,0.4,7.2
X1883.2005.026.Crump.Artic.LTREB.main.lane1.NoIndex,,16.35,7.3,,,,,,
X1883.2005.023.Crump.Artic.LTREB.main.lane1.NoIndex,287,,,,,,,,
X1883.2005.02.Crump.Artic.LTREB.main.lane1.NoIndex,,12.9,6.4,,,,,1.31,0.6
X1883.2004.221.Crump.Artic.LTREB.main.lane1.NoIndex,749,11.1,7.2,,,,,0.16,5.5
X1883.2004.214.Crump.Artic.LTREB.main.lane1.NoIndex,582,8.27,7.2,,,,,,
X1883.2004.196.Crump.Artic.LTREB.main.lane1.NoIndex,,11.67,7.2,,,,,,
X1883.2004.194.Crump.Artic.LTREB.main.lane1.NoIndex,,10.67,7,,,,,,
X1883.2004.192.Crump.Artic.LTREB.main.lane1.NoIndex,692,10.6,6.7,,,,,0,2.2
X1883.2004.164.Crump.Artic.LTREB.main.lane1.NoIndex,2510,,,,,,,2.46,
X1883.2004.16.Crump.Artic.LTREB.main.lane1.NoIndex,1610,,,,,,,0.91,
X1883.2004.157.Crump.Artic.LTREB.main.lane1.NoIndex,186,,,,,,,0,
X1883.2004.156.Crump.Artic.LTREB.main.lane1.NoIndex,,,,,,,,,
X1883.2007.383.Crump.Artic.LTREB.main.lane2.NoIndex,,,,,,,,,
X1883.2007.382.Crump.Artic.LTREB.main.lane2.NoIndex,426,,,,,,,,
X1883.2007.372.Crump.Artic.LTREB.main.lane2.NoIndex,1231,,,,,,,,
X1883.2007.365.Crump.Artic.LTREB.main.lane2.NoIndex,1239,,,,,,,,
X1883.2007.346.Crump.Artic.LTREB.main.lane2.NoIndex,1096,,,,,,,,
X1883.2007.24.Crump.Artic.LTREB.main.lane2.NoIndex,1270,,,,,,,,
X1883.2007.213.Crump.Artic.LTREB.main.lane2.NoIndex,1383,,,,,,,,
X1883.2007.181.Crump.Artic.LTREB.main.lane2.NoIndex,307,17.5,7.4,,,,,0.05,
X1883.2007.176.Crump.Artic.LTREB.main.lane2.NoIndex,268,19.4,7.6,,,,,0.11,
X1883.2007.173.Crump.Artic.LTREB.main.lane2.NoIndex,304,20,7.6,,,,,0.22,
X1883.2007.172.Crump.Artic.LTREB.main.lane2.NoIndex,451,19.2,8.1,,,,,0.06,
X1883.2007.17.Crump.Artic.LTREB.main.lane2.NoIndex,,18.3,7,,,,,0.04,
X1883.2007.145.Crump.Artic.LTREB.main.lane2.NoIndex,1709,14.4,7.2,,,0.1,,8.34,
X1883.2007.139.Crump.Artic.LTREB.main.lane2.NoIndex,246,17.72,7.4,,,,,,
X1883.2007.137.Crump.Artic.LTREB.main.lane2.NoIndex,202,17.61,7.6,,,,,,
X1883.2007.131.Crump.Artic.LTREB.main.lane2.NoIndex,270,17.72,7.8,,,,,,
X1883.2007.12.Crump.Artic.LTREB.main.lane2.NoIndex,1168,11,6.3,,,0.1,,0.7,
X1883.2007.118.Crump.Artic.LTREB.main.lane2.NoIndex,281,5.17,6.7,,10.25,,,,
X1883.2007.108.Crump.Artic.LTREB.main.lane2.NoIndex,510,,,,,,,,
X1883.2007.096.Crump.Artic.LTREB.main.lane1.NoIndex,1062,,,,,,,,
X1883.2007.086.Crump.Artic.LTREB.main.lane1.NoIndex,1251,,,,,,,,
X1883.2007.083.Crump.Artic.LTREB.main.lane1.NoIndex,,,,,,,,,
X1883.2007.08.Crump.Artic.LTREB.main.lane1.NoIndex,1081,,,,,,,,
X1883.2007.065.Crump.Artic.LTREB.main.lane1.NoIndex,198,15.5,7.9,,,,,0.52,
X1883.2007.062.Crump.Artic.LTREB.main.lane1.NoIndex,348,17.3,7.5,,,,,0.16,
X1883.2007.054.Crump.Artic.LTREB.main.lane1.NoIndex,,16.3,8,,,,,0.24,
X1883.2004.151.Crump.Artic.LTREB.main.lane1.NoIndex,264,,,,,,,,
X1883.2004.149.Crump.Artic.LTREB.main.lane1.NoIndex,668,13.4,8,,,,,0.8,6.4
X1883.2004.145.Crump.Artic.LTREB.main.lane1.NoIndex,,,,,,,,,
X1883.2004.14.Crump.Artic.LTREB.main.lane1.NoIndex,,,,,,,,,
X1883.2004.137.Crump.Artic.LTREB.main.lane1.NoIndex,425,13,7.7,,,,,0.07,2.7
X1883.2004.129.Crump.Artic.LTREB.main.lane1.NoIndex,198,,,,,,,,
X1883.2004.061.Crump.Artic.LTREB.main.lane1.NoIndex,,15,7.2,,,,,,
X1883.2004.058.Crump.Artic.LTREB.main.lane1.NoIndex,225,,,,,,,,
X1883.2004.053.Crump.Artic.LTREB.main.lane1.NoIndex,,13.97,6.7,,,,,,
X1883.2004.049.Crump.Artic.LTREB.main.lane1.NoIndex,1667,11.5,,,,,,4.72,4.7
X1883.2004.038.Crump.Artic.LTREB.main.lane1.NoIndex,333,5.22,6.8,,9.66,,,,
X1883.2004.028.Crump.Artic.LTREB.main.lane1.NoIndex,319,1.92,6.7,,11.8,0.2,,2.84,12.7
X1883.2003.213.Crump.Artic.LTREB.main.lane4.NoIndex,293,,,,,,,,
X1883.2003.199.Crump.Artic.LTREB.main.lane4.NoIndex,590,9.4,7.1,,,,,0.04,1.8
X1883.2003.196.Crump.Artic.LTREB.main.lane1.NoIndex,317,8.37,7.1,,,,,,
X1883.2003.19.Crump.Artic.LTREB.main.lane1.NoIndex,998,6.8,7.2,,,,,0.05,2
X1883.2003.186.Crump.Artic.LTREB.main.lane1.NoIndex,394,6.9,7.7,,,0.1,,0.6,5.8
X1883.2003.185.Crump.Artic.LTREB.main.lane1.NoIndex,312,6.4,7.5,,,,,0.62,6.4
X1883.2003.18.Crump.Artic.LTREB.main.lane1.NoIndex,289,,,,,0.1,,0.37,6
X1883.2003.149.Crump.Artic.LTREB.main.lane1.NoIndex,248,10.99,7.2,,,,,,
X1883.2003.143.Crump.Artic.LTREB.main.lane1.NoIndex,503,9.4,7.6,,,,,0.04,2.7
X1883.2003.137.Crump.Artic.LTREB.main.lane1.NoIndex,230,11.38,7.1,,,,,,
X1883.2003.136.Crump.Artic.LTREB.main.lane1.NoIndex,224,10.41,7.1,,,,,,
X1883.2003.132.Crump.Artic.LTREB.main.lane1.NoIndex,200,11.43,7.4,,,,,,
X1883.2003.125.Crump.Artic.LTREB.main.lane1.NoIndex,244,5.87,7.1,,,,,,
X1883.2003.116.Crump.Artic.LTREB.main.lane1.NoIndex,,,,,,,,,
X1883.2003.112.Crump.Artic.LTREB.main.lane1.NoIndex,,,,,,,,0.05,4.4
X1883.2003.107.Crump.Artic.LTREB.main.lane1.NoIndex,494,12.1,7.5,,,,,0.84,5
X1883.2003.105.Crump.Artic.LTREB.main.lane1.NoIndex,959,9.8,7.6,,,,,0.5,2.1
X1883.2007.253.Crump.Artic.LTREB.main.lane2.NoIndex,288,,,,,,,,
X1883.2007.244.Crump.Artic.LTREB.main.lane2.NoIndex,1378,,,,,,,,
X1883.2006.01.Crump.Artic.LTREB.main.lane1.NoIndex,560,8.9,6.9,,,,,0.02,
X1883.2005.194.Crump.Artic.LTREB.main.lane4.NoIndex,323,14.9,7.4,,,,,0.19,9.7
X1883.2005.186.Crump.Artic.LTREB.main.lane4.NoIndex,150,,,,,,,,
X1883.2005.174.Crump.Artic.LTREB.main.lane4.NoIndex,,11.5,6.1,,,,,0.7,1.4
X1883.2005.159.Crump.Artic.LTREB.main.lane4.NoIndex,231,9,7.4,,,,,4.71,17.5
X1883.2005.15.Crump.Artic.LTREB.main.lane4.NoIndex,296,13.7,7.5,,,,,0.07,9.3
X1883.2005.149.Crump.Artic.LTREB.main.lane4.NoIndex,,8,7.7,,,,,3.91,16.9
X1883.2005.144.Crump.Artic.LTREB.main.lane4.NoIndex,1194,11.5,6.7,,,0.1,,0.53,3.4
X1883.2005.108.Crump.Artic.LTREB.main.lane1.NoIndex,841,10.8,6,,,,,0.31,3.6
X1883.2005.098.Crump.Artic.LTREB.main.lane1.NoIndex,,,,,,,,,
X1883.2005.097.Crump.Artic.LTREB.main.lane1.NoIndex,,14.08,7.3,,,,,,
X1883.2005.081.Crump.Artic.LTREB.main.lane1.NoIndex,313,5.19,7.1,,,,,,
X1883.2005.08.Crump.Artic.LTREB.main.lane1.NoIndex,326,11.65,7.9,,,,,,
X1883.2003.101.Crump.Artic.LTREB.main.lane1.NoIndex,789,,,,,0.1,,2.16,12.1
X1883.2003.098.Crump.Artic.LTREB.main.lane1.NoIndex,1608,13.9,7.1,,,,,3.07,6.5
X1883.2003.066.Crump.Artic.LTREB.main.lane1.NoIndex,299,,,,,,,,
X1883.2003.057.Crump.Artic.LTREB.main.lane1.NoIndex,953,11.6,7.6,,,,,1.14,4.7
X1883.2002.197.Crump.Artic.LTREB.main.lane1.NoIndex,881,,,,,,,,
X1883.2002.181.Crump.Artic.LTREB.main.lane1.NoIndex,1202,7.4,7.2,,,,,4.34,10.3
X1883.2002.136.Crump.Artic.LTREB.main.lane1.NoIndex,187,,,,,,,,
X1883.2002.095.Crump.Artic.LTREB.main.lane1.NoIndex,325,14.67,7,,,,,,3.4
X1883.2002.009.Crump.Artic.LTREB.main.lane1.NoIndex,289,7.1,6.4,,,,,,3.4
X1883.2001.147.Crump.Artic.LTREB.main.lane1.NoIndex,2234,8.1,7.4,,,,,1.38,9.3
X1883.2001.142.Crump.Artic.LTREB.main.lane1.NoIndex,314,9.72,7.7,,,,,,
X1883.2001.138.Crump.Artic.LTREB.main.lane1.NoIndex,535,9.28,7.5,,,,,,
