SampleID,temperature_deg_c,ph,salinity_psu,oxygen_mg_per_l,phosphate_umol_per_l,ammonium_umol_per_l,nitrate_umol_per_l,sulfate_umol_per_l,chao1,shannon,observed
550.L5S249.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S25.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S250.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S251.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S252.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S253.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S254.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S255.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S256.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S257.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S258.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,497.1176471,4.70866045,325
550.L5S259.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S260.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S261.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S262.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,541.9090909,4.909277593,336
550.L5S264.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S265.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S266.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,454.3529412,4.413713393,312
550.L5S267.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S268.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S269.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S270.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S271.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S272.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,491.1086957,4.574767965,306
550.L5S273.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S274.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,488.637931,4.910377856,335
550.L5S275.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,447.8723404,4.147095178,301
550.L5S276.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,460.8863636,4.408172052,304
550.L5S277.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S278.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,546,4.612633101,342
550.L5S279.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S280.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S281.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S282.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,518.5178571,4.924406709,357
550.L5S283.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S284.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S285.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S286.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,495.3488372,4.799655352,285
550.L5S41.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S69.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S97.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,427.1621622,4.766003152,271
550.L5S98.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L5S99.s.5.sequence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550.L6S1.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,510.7222222,4.833787164,312
550.L6S10.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,640.21875,4.401346059,291
550.L6S100.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,594.25,5.005083252,393
550.L6S101.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,407.1754386,4.330542202,302
550.L6S102.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,483,4.906009106,346
550.L6S103.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,505.2826087,4.876021585,323
550.L6S104.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,480.1320755,5.153982063,317
550.L6S105.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,561.3809524,5.342244391,362
550.L6S106.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,654.2459016,5.508660696,396
550.L6S107.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,486.5178571,4.409327069,325
550.L6S109.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,538.4117647,4.472326905,328
550.L6S11.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,600.2830189,4.937212057,345
550.L6S110.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,484.7321429,4.494526478,335
550.L6S111.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,606.2173913,4.85454028,340
550.L6S112.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,468.5217391,4.626548624,321
550.L6S113.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,480.0181818,4.815809033,318
550.L6S114.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,539,4.704684743,338
550.L6S115.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,534.625,4.400979297,329
550.L6S116.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,439.375,4.062879818,298
550.L6S117.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,476.0769231,3.97031576,293
550.L6S118.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,670.6666667,4.992615139,429
550.L6S119.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,510.2075472,4.847482847,337
550.L6S120.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,528.2881356,4.820322065,361
550.L6S121.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,550.1086957,4.79241194,320
550.L6S122.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,500.0555556,4.236322788,325
550.L6S123.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,392.4565217,3.739783086,287
550.L6S124.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,536.6,4.648720918,342
550.L6S125.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,629.0545455,5.285516342,374
550.L6S126.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,428.8208955,4.952724778,315
550.L6S127.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,557.9230769,4.214636352,312
550.L6S128.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,542.06,4.792613709,353
550.L6S129.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,678.7419355,4.93428366,416
550.L6S13.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,488.2692308,4.56875671,322
550.L6S130.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,629.4074074,5.423087418,417
550.L6S131.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,535.2222222,4.865892853,300
550.L6S132.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,495.8181818,4.713195046,341
550.L6S133.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,621.3733333,5.221528617,423
550.L6S134.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,484.637931,4.372542271,331
550.L6S135.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,599.5909091,4.187823782,349
550.L6S136.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,460.6666667,4.376586563,310
550.L6S137.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,577.0769231,4.564805678,324
550.L6S138.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,499.28,4.403845563,362
550.L6S139.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,483.1408451,4.657049557,350
550.L6S14.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,518.0517241,4.774946183,343
550.L6S140.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,522,5.169835002,377
550.L6S141.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,589.4042553,4.822860147,342
550.L6S142.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,597.6071429,5.219220015,356
550.L6S143.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,442.7169811,4.897142353,308
550.L6S144.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,522.1578947,4.571728392,339
550.L6S145.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,588.7631579,4.392665327,340
550.L6S146.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,467.2205882,4.641619924,342
550.L6S147.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,506.6666667,4.832741891,350
550.L6S148.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,578.35,5.095902791,369
550.L6S149.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,564.8888889,5.105265528,341
550.L6S15.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,386.1935484,3.947147296,257
550.L6S150.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,551.9166667,4.778501502,353
550.L6S151.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,560.6779661,4.908304154,361
550.L6S152.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,556.56,4.912245601,339
550.L6S153.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,590.6923077,5.431840472,395
550.L6S154.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,605.109375,5.063439351,378
550.L6S155.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,578.7419355,5.123695691,371
550.L6S156.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,538.9090909,5.175211391,333
550.L6S157.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,509.2166667,4.850453139,340
550.L6S158.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,512.5849057,4.766083498,329
550.L6S159.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,538.5652174,4.573675226,339
550.L6S16.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,496.1702128,4.176003668,315
550.L6S160.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,493.0526316,4.174807574,302
550.L6S161.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,458.75,4.192526059,310
550.L6S162.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,615.5,4.780020722,371
550.L6S163.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,601.25,5.284942399,373
550.L6S164.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,430.1,4.187240492,299
550.L6S165.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,548.2461538,4.74752433,355
550.L6S166.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,763.6923077,4.935822665,391
550.L6S167.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,569.8153846,4.896807397,379
550.L6S168.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,514.5,4.913888386,344
550.L6S169.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,524.5909091,5.151638401,362
550.L6S17.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,406.42,4.12333579,293
550.L6S170.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,547.92,4.950374053,342
550.L6S171.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,465.779661,4.848883865,317
550.L6S172.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,484.4666667,4.40258108,301
550.L6S173.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,525.25,4.815655971,330
550.L6S174.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,540.3584906,5.15690985,362
550.L6S175.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,509.2763158,4.674062065,370
550.L6S176.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,457.8125,4.906843766,353
550.L6S177.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,516.25,4.685321628,340
550.L6S178.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,556.9038462,4.944122747,342
550.L6S179.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,557.6612903,5.052192717,375
550.L6S18.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,526.8571429,4.968952433,343
550.L6S180.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,521.125,5.090875023,358
550.L6S181.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,456.8333333,4.639926207,311
550.L6S182.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,457.4423077,5.052802439,306
550.L6S183.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,524.4727273,4.621276953,324
550.L6S184.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,599.6666667,5.00197492,348
550.L6S185.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,565.5555556,5.270753743,384
550.L6S186.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,485.4050633,5.054433941,364
550.L6S187.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,471.5227273,4.558519934,301
550.L6S188.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,534.1935484,4.677473978,375
550.L6S189.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,473.7631579,4.07908182,289
550.L6S19.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,411.8837209,4.415372253,275
550.L6S190.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,541.2461538,4.760236503,360
550.L6S191.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,548.5348837,4.633779518,319
550.L6S193.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,427.1034483,4.519872011,304
550.L6S194.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,482.9,4.250971371,302
550.L6S195.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,500.1538462,4.55033097,295
550.L6S196.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,519.6875,4.565274516,338
550.L6S197.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,496.2166667,4.870724151,327
550.L6S198.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,495.6226415,4.473292646,330
550.L6S199.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,542.1875,4.273615416,300
550.L6S2.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,531.5,5.161585356,297
550.L6S20.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,396.8139535,4.04403338,284
550.L6S200.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,567.6851852,4.925622214,338
550.L6S201.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,550.559322,4.868456132,343
550.L6S202.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,533.5208333,4.178915807,322
550.L6S203.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,643.0166667,4.94628791,412
550.L6S204.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,510.7586207,4.473901742,343
550.L6S205.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,557.1315789,5.270269339,396
550.L6S206.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,491,4.778705037,350
550.L6S207.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,611.9347826,4.69687096,369
550.L6S208.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,636.875,5.176052311,435
550.L6S209.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,499.5555556,4.820241383,337
550.L6S21.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,561,4.355865508,329
550.L6S210.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,511.0645161,4.754037496,363
550.L6S211.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,533.7971014,5.058800907,374
550.L6S212.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,561.345679,5.179525529,414
550.L6S213.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,490.7142857,4.969231599,345
550.L6S214.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,547.075,5.074906856,394
550.L6S215.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,596.5645161,5.003343627,373
550.L6S216.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,526.3088235,5.036289177,377
550.L6S217.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,589.6792453,4.515092681,376
550.L6S218.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,476.2307692,4.935437627,357
550.L6S219.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,474.2786885,4.292349383,326
550.L6S22.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,423.0425532,4.298014886,286
550.L6S220.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,533.0923077,4.797579591,368
550.L6S221.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,521.5538462,4.954610145,374
550.L6S222.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,464.0465116,4.513639304,298
550.L6S223.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,607.880597,4.930591127,396
550.L6S224.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,608.9577465,5.109634484,423
550.L6S225.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,510.6603774,4.479418648,340
550.L6S226.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,486.25,4.672762971,355
550.L6S227.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,425.4590164,4.196619951,318
550.L6S228.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,513.9705882,4.811549448,354
550.L6S229.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,491.4782609,4.612404374,312
550.L6S23.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,489.3076923,5.088415585,333
550.L6S230.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,480.0447761,4.811613648,341
550.L6S231.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,540.4677419,4.862256671,388
550.L6S232.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,544.2325581,4.42474952,337
550.L6S233.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,558.5714286,4.482463035,340
550.L6S234.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,418.7906977,4.135867437,299
550.L6S235.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,651.6315789,5.156394992,420
550.L6S236.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,535.097561,4.514810846,321
550.L6S237.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,496,4.588113397,324
550.L6S239.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,478.5294118,4.520547355,329
550.L6S24.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,530.4,5.060540618,333
550.L6S240.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,402.53125,3.859806731,263
550.L6S241.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,547.8813559,4.945455582,366
550.L6S242.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,488.85,5.115189438,329
550.L6S243.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,616.7580645,5.28800836,374
550.L6S244.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,649.6086957,4.822226267,341
550.L6S245.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,467.2264151,4.505175569,321
550.L6S246.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,487.3333333,4.410265133,318
550.L6S247.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,585.75,4.514621218,387
550.L6S248.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,521.2941176,4.622818051,325
550.L6S249.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,545.9180328,4.843984383,340
550.L6S25.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,562.5576923,4.972133218,336
550.L6S250.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,522.7272727,5.129287527,311
550.L6S251.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,609.5555556,5.204665945,374
550.L6S252.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,447.8490566,4.098127527,322
550.L6S253.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,583.8125,4.379571168,351
550.L6S254.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,470.3125,3.693425921,314
550.L6S255.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,501.1111111,4.725523669,341
550.L6S256.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,508.3230769,4.826071883,365
550.L6S257.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,607.8730159,4.871029071,411
550.L6S258.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,573.5522388,5.068143934,400
550.L6S259.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,627.0188679,4.938618327,384
550.L6S26.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,469.8730159,4.867057101,322
550.L6S260.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,505.0149254,4.885840216,374
550.L6S261.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,479.1587302,4.799416678,344
550.L6S262.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,513.0645161,4.757856601,347
550.L6S263.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,504.8035714,4.80379242,336
550.L6S264.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,515.6,4.883404773,321
550.L6S265.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,573.8153846,4.978000881,383
550.L6S266.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,498.2272727,4.76630985,355
550.L6S267.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,536.5185185,4.555139931,364
550.L6S268.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,540.7638889,4.881289168,375
550.L6S269.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,459,4.640497256,330
550.L6S27.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,352.0217391,4.114820798,257
550.L6S270.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,467.0151515,4.688874758,338
550.L6S271.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,553.1666667,4.774318212,391
550.L6S272.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,591.34375,5.23949015,400
550.L6S273.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,490.0526316,4.056129542,299
550.L6S274.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,402.1886792,4.080136023,305
550.L6S275.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,545.3728814,4.757434717,361
550.L6S276.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,554.35,4.518604369,345
550.L6S277.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,528.5625,4.366400194,383
550.L6S278.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,551.5517241,4.628332557,364
550.L6S279.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,557.3333333,4.436495643,342
550.L6S28.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,471.1090909,4.179699516,321
550.L6S280.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,655.2,5.309529151,438
550.L6S281.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,539.2962963,5.004060546,405
550.L6S282.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,424.8,4.387527087,294
550.L6S283.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,522.3333333,4.530285228,383
550.L6S284.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,587.5921053,4.916352296,416
550.L6S285.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,614.7627119,4.77840398,377
550.L6S286.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,535.5441176,4.885990767,369
550.L6S287.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,545.5192308,4.807508495,353
550.L6S289.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,533.7735849,4.650177599,358
550.L6S29.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,461.0222222,4.442285643,305
550.L6S290.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,528.8923077,5.276880532,350
550.L6S291.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,565.0833333,4.982878595,326
550.L6S292.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,602.4666667,4.828923697,364
550.L6S293.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,496.1176471,5.002607733,380
550.L6S294.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,500.0222222,4.500823317,336
550.L6S296.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,539.0847458,4.859752993,367
550.L6S297.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,527.9672131,4.570198274,373
550.L6S298.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,446.3529412,4.148477341,311
550.L6S299.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,470.5294118,4.687999434,321
550.L6S3.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,495,4.783727664,339
550.L6S30.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,434.7906977,4.125239839,285
550.L6S300.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,434.75,4.17450806,302
550.L6S301.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,514.1587302,4.362056171,379
550.L6S302.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,462.0983607,4.528396232,333
550.L6S303.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,510.4545455,4.222706706,346
550.L6S304.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,504.7258065,4.845481641,361
550.L6S305.s.6.sequence,NA,NA,NA,NA,NA,NA,NA,NA,485.0952381,4.967192071,352
